sentence 	 label
gary payton was back at practice yesterday. his third round trip to california since the start of training camp was, as they say in the trade, an elevator ride. out on saturday. check on the family. back on sunday in time for the rap concert at the fleetcenter . 	1
\china has expressed regret for the intrusion of one of its subs into japanese waters last week, tokyo says . 	0
scansoft inc. said it plans three acquisitions. the company will acquire phonetic systems ltd., a provider of automated directory assistance and voice-based programs, for \$35 million in cash, and an additional consideration of up to \$35 million, based on the achievement of performance targets and the potential vesting of a warrant to buy 750,000 common shares. art advanced recognition technologies .. . 	2
four years after filing suit against the royal dutch/shell group of cos., shell service station owners in massachusetts went before a us district court judge in boston yesterday, charging that shell took several measures in the late 1990s to drive them out of business . 	2
cape town -- a great white shark estimated to be at least 18 feet long attacked and presumably killed an elderly south african woman yesterday off a beach near cape town, officials said. tyna webb, 77, who lived in the area, was swimming off sunny cove in fish hoek when the massive shark circled her and then attacked, witnesses and .. . 	0
seoul: south korea #39;s lg electronics inc announced that it has developed the world #39;s first mobile handset capable of receiving terrestrial digital multimedia broadcasts (dmb) . 	3
al leiter , 39, became a free agent when the new york mets declined his \$10.2 million option and decided to pay a \$2.1 million buyout. the lefthander went 10-8 with a 3.21 era in 30 starts last season. he was on the disabled list from may 11 to june 1 because of tendinitis in his left shoulder . . .. . 	1
tokyo: japan said it wanted russia to return all four kuril islands, snubbing moscow #39;s renewed talk of returning two of them to end the dispute that has prevented the countries from formally ending world war ii . 	0
the internet is only in its early adolescence with a raft of improvements on the horizon, and the venture capitalists who helped fund the early boom are 	3
roger federer still appears unbeatable after he showed no signs of a torn thigh muscle to defeat argentina #39;s gaston gaudio 6-1, 7-6 in the opening match of the atp masters cup in houston . 	1
just when their defense was playing at a high level and sparking a three-game winning streak, the chicago bears lost standout linebacker brian urlacher . 	1
russia has begun making overtures to japan to end a 48-year-old territorial dispute over the southern kurile islands, the novosti news agency said monday . 	0
proceedings are due to begin on a case that has scandalised france for over two decades. twelve mitterand-era government officials and senior police officers will face trial in paris for running a phone tapping 	0
secretary of state colin l. powell announced his resignation monday, ending four years of battles with vice president cheney and defense secretary donald h. rumsfeld over the course of  u.s. foreign policy . 	0
acer has announced the newest addition to the ferrari line of notebooks, the ferrari 3400. the notebook is based on the latest mobile amd athlon 64 processor 3000 for thin and light notebooks . 	3
advanced micro devices (amd) plans to build security and virtualisation features into its server processors by 2006, the company said friday during its annual analyst event . 	3
on the eve of a high-profile un security council visit to nairobi, members are split over a draft resolution on atrocities in sudan #39;s western darfur region . 	0
the new york times has appointed michael oreskes, who directed much of the newspaper #39;s coverage of the clinton-lewinsky scandal, to deputy managing editor . 	2
reuters - two emmy-nominated\reality producers are developing a series about infidelity,\featuring stories of unfaithful spouses who have turned to a\popular online matchmaking service that caters to attached\people seeking extramarital affairs . 	3
microsoft on tuesday announced its decision to localise windows and office software in 14 indian languages over the next 12 months and that the company would hire  #39;hundreds #39; in india this year . 	2
