sentence 	 label
after he shewed no signs of a torn thigh muscle in a contest against argentina #39;s gaston gaudio 6 @;s largo 6 @;s roger federer still appear unbeatable . 	1
defensive tackle brian urlacher lost standout linebacker brie sasson just when their defense played at a high degree and sparked a three @-@ game winning streak . 	1
the novosti news agency said that the novosti news agency had been informed of the russian report that russia began to make overtures to japan to end a 48 year old territorial controversy over the south kurile islands, the novosti news agency said . 	0
proceedings are due to begin on a case that hath scandals in france for over two decades twelve chief and senior officers of the state and the city of rome shall stand trial for running a cell phone tapping scheme 	0
colin l, the chief of the staff of the state, having been for the time four years in the battle against vice president cheney and in the defence of the treasury donald hs foreign policy . 	0
and for the latest addition to the ferrari line of notebooks, ferrari's own ferrari 3400, anacer hath announced the addition of a 25x25 pocketbook i believe this is the notebook's cpu is based on the latest mobile amd athlon 64 processor for thin and light notebooks . 	3
the company said during its annual analyst event on friday that advanced micro devices (amd) plans to build security and virtualization features into its server processors by the end of the year . 	3
and members were divided over a draft resolution on the matters of sudan #39 westward darfur region, on the morrow after a high profile unsecured council visit . 	0
michael oreskes hath been nominated by the new york times managing editor, for his good report in much of the times of the clinton clinach . 	2
reuters two emmy nominated producers are in the process of developing a series concerning infidelity,@featuring stories of unfaithful spouses who turn to a matchmaking service that caters to attached persons , 	3
on tuesday, at the same time, microsoft announced that it would localise windows and office software in the indian languages, over the next twelve months and that the company would hire over the next 	2
